SSN,Name,BirthDate,EmployedDate,Salary
128744,Fikri,1988-10-23,2003-02-06,46129
103731,Aisyah,1983-09-13,2013-04-05,33101
162330,Hamid,1990-08-06,2006-09-17,59699
137293,Ezra,1990-10-25,2004-03-27,61381
151330,Zara,1988-09-08,2013-09-02,33349
188359,Emily,1992-09-09,2004-01-27,35052
167115,Aisyah,1982-02-23,2017-12-12,53489
150911,Maisarah,1997-12-01,2009-11-23,47474
184480,Rahman,1985-07-05,2015-10-27,37963
108883,Khadijah,1996-11-17,2010-08-14,56727
177264,Nureen,1997-03-21,2007-08-11,31017
101723,Aqilah,1985-01-14,2014-06-07,51595
127961,Aiman,1987-01-14,2006-11-08,53016
159165,Liyana,1987-07-20,2007-08-06,41783
129160,Hayati,1987-01-09,2015-06-02,62739
101423,Emily,1989-01-19,2012-01-20,58677
173263,Auni,1989-04-14,2000-01-20,58106
140861,Ezra,1995-12-06,2005-11-11,61529
149874,Salmi,1990-12-05,2018-11-22,33169
179389,Amira,1990-11-23,2004-06-01,30309
189914,Haziq,1990-12-07,2015-10-22,39105
169130,Izzati,1984-08-22,2004-01-16,33306
182309,Nurin,1992-11-15,2012-03-02,54459
172831,Aziz,1999-07-23,2016-08-11,50084
118408,Izzah,1985-12-26,2018-09-14,37958
196499,Nazri,1989-07-03,2014-05-18,61739
135259,Alya,1993-12-07,2007-06-24,54157
143994,Michael,1985-11-20,2019-09-14,46018
160821,Luqman,1988-01-03,2006-09-01,34780
124005,Zainal,1996-01-23,2007-03-26,44418
144300,Aisha,1989-11-26,2022-09-14,37039
192591,Aina,1994-09-11,2014-11-25,43808
168214,Khadijah,1982-04-18,2019-11-23,31788
141619,Aisy,1980-08-22,2008-11-06,37918
105230,Ilham,1985-04-15,2017-03-07,43569
170263,Aishah,1981-08-11,2018-04-01,42108
119859,Sofea,1983-10-05,2015-05-16,47955
161218,Rahman,1989-04-16,2009-02-09,60752
137722,Marissa,1988-03-26,2017-11-10,58786
142137,Lutfi,2000-03-17,2020-10-21,62265
198644,Lina,1993-09-18,2014-05-09,33712
155964,Fikri,1992-09-23,2010-12-12,34211
192455,Eryna,1999-11-23,2001-02-24,37736
191332,Izzah,1990-10-19,2001-02-12,55203
146635,Irfan,1980-06-14,2002-01-03,47405
155411,Wafi,1998-01-08,2022-06-11,32604
154741,Ismail,2000-11-12,2009-04-06,53156
194273,Aqilah,1999-10-07,2017-11-26,56846
192598,Aiman,1986-10-10,2009-02-19,60916
150590,John,1982-11-04,2011-04-02,37566
191110,Nurul,1986-06-08,2017-02-17,57983
176152,Sofia,1993-10-17,2012-01-18,52685
110888,Syahirah,1991-03-12,2012-07-21,56285
103387,Rizal,1981-09-01,2009-09-25,46768
193635,Alya,1999-05-09,2013-03-06,60017
152545,Arifin,1983-06-16,2016-09-15,44457
170559,Syukri,1990-05-23,2009-03-28,47554
137934,Luqman,2000-01-01,2013-06-18,38588
173191,Adnan,1986-02-20,2000-04-03,61644
130904,Aqil,1998-09-16,2019-11-26,53649
169482,Zaim,1995-09-26,2021-05-18,60323
195971,Syazwan,1988-06-08,2017-04-19,50619
159242,Luqman,1989-02-23,2021-04-20,36039
177978,Nurul,1992-08-16,2004-04-21,41409
111575,Fadhilah,1991-08-09,2021-02-04,53342
151664,Danial,1980-09-16,2019-09-04,40436
151485,Afiq,1986-01-27,2016-06-24,35661
131400,Aqil,1991-02-19,2003-07-14,39831
122868,Izzah,1985-05-17,2012-05-27,59034
148395,Ashraf,2000-04-26,2001-04-08,56908
175297,Aisyah,1981-10-01,2014-12-13,56348
150352,Zulaikha,2000-02-19,2019-08-12,44263
153174,Abidin,1992-01-15,2000-02-26,45405
157197,Nurin,1988-01-23,2020-10-22,34787
160702,Nureen,1998-03-26,2017-11-16,62469
157933,Zaim,1991-10-08,2022-02-11,55879
133716,Rahim,1984-08-09,2002-07-20,50909
111921,Aisyah,1981-01-23,2007-07-17,50395
167745,Aisyah,1997-11-25,2005-02-14,61888
174134,Daniel,1986-08-03,2009-05-07,45335
143580,Syahirah,1984-04-12,2007-03-01,61600
188644,Emily,1992-12-17,2022-08-19,35395
138152,Firdaus,1992-05-02,2019-07-10,60239
118969,Zara,1980-09-17,2019-07-18,55933
121536,Wafi,1983-03-01,2005-02-18,37877
197402,Khadijah,1983-08-20,2002-01-20,62218
162102,Syafiq,1987-05-26,2009-06-19,33651
123266,Nurul,1995-10-01,2000-07-20,33725
143270,Alyssa,1985-12-03,2002-01-19,51814
135955,Nor,1982-11-13,2008-01-24,62564
199836,Aminuddin,1988-02-09,2021-06-08,49276
148837,Akmal,1987-11-01,2010-08-27,56464
149265,Wan,1994-09-09,2004-04-28,52813
192531,Jane,1993-03-17,2000-03-20,57375
115280,Irfan,2000-10-21,2014-06-19,36475
112644,Wan,1980-01-12,2000-11-28,33587
171635,Ammar,1996-04-27,2018-01-09,61208
142471,Matthew,1994-12-15,2005-07-18,37863
149426,Elina,1991-04-04,2001-10-11,53939
157906,Khadijah,1987-06-12,2021-07-10,52467
167373,Luqman,1981-07-14,2007-10-27,54987
125815,Marissa,1987-09-16,2014-06-21,50591
165459,Aisha,1994-01-21,2006-07-18,53490
198468,Syukri,1989-07-24,2017-10-28,51252
137619,Qistina,1994-09-12,2010-06-23,39164
186392,Ashraf,1985-02-13,2010-05-03,39393
150703,Nor,1995-06-10,2015-01-20,52281
121708,Zulkifli,1985-07-19,2015-12-27,47833
123311,Izzat,1991-12-24,2002-02-28,34108
107534,Aiman,1980-08-06,2018-11-16,58280
180684,Aziz,1987-05-12,2005-11-23,35831
151244,Aqil,1987-03-15,2010-01-26,32254
164436,Christopher,1990-05-16,2009-09-13,35267
183351,Nadira,1995-12-06,2016-08-19,43731
177227,Aiman,1983-08-15,2011-10-08,58021
114619,Ain,1992-12-20,2003-10-20,48289
161376,Hasif,1991-01-03,2007-05-14,48067
100614,Alyssa,1986-09-26,2007-02-01,51538
176611,Syafiq,1980-11-24,2012-12-03,39359
161799,Zara,1991-06-09,2017-06-18,34531
196977,Soraya,1988-10-03,2002-04-25,54839
119948,Suraya,1988-10-01,2003-11-24,39262
175585,Jane,2000-04-21,2008-06-21,32797
126891,Michael,1988-06-11,2009-04-03,44793
197228,Alya,1982-12-17,2020-08-18,41971
146126,Syukri,1994-03-20,2021-01-09,42530
158474,Nazri,1988-10-25,2001-09-05,37307
130936,Afiq,1992-03-17,2022-10-13,60765
187224,Ammar,1982-12-02,2014-09-07,44623
136640,Emma,1993-02-13,2009-02-13,48577
168194,Nurul,1983-01-09,2020-05-23,31600
139636,Emily,1991-04-07,2017-03-07,42216
162967,Salmi,2000-04-21,2017-03-11,30784
136833,Amsyar,1990-09-19,2007-08-01,53129
143686,Syed,1987-10-20,2018-07-21,39750
160050,Eryna,1983-06-28,2009-08-22,59391
150154,Dayana,1989-07-19,2020-12-27,48531
128514,Lutfi,1983-11-04,2004-06-11,62303
189480,Nor,1988-05-09,2017-06-10,31247
163528,Zulkifli,1998-07-01,2006-01-24,42973
195414,Khadijah,1995-05-17,2011-11-02,51229
188088,Aishah,1981-04-12,2011-08-06,41696
121916,Aiman,1988-11-28,2008-08-13,57106
196279,Aisha,1990-07-07,2006-04-20,50076
197945,Elina,1983-09-15,2009-11-13,32457
127185,Nurin,1987-11-16,2005-12-16,37723
169741,Aziz,1993-02-14,2006-10-27,34766
190156,Ashraf,1997-03-03,2001-05-15,47016
182783,Ezra,1986-02-14,2022-01-18,37251
166887,Rahim,1991-07-24,2004-03-15,34320
135899,Danial,1983-06-28,2005-03-19,57547
111365,Adeeb,1991-10-24,2022-10-25,33714
128267,Khadijah,1982-12-10,2000-05-16,36223
156985,Sofea,1980-04-10,2018-12-20,30813
170932,Aiman,1983-07-24,2021-12-03,48651
160785,Alya,2000-06-11,2005-06-08,57750
191377,John,1994-10-04,2018-05-03,43232
161369,Wafi,1995-02-03,2015-10-21,31041
197045,Aisyah,1999-11-04,2019-03-08,49374
185582,Harith,1984-07-10,2019-03-03,53703
141388,Olivia,1999-12-21,2003-02-01,59553
197808,Auni,1997-08-08,2007-11-18,32431
145174,Amin,1992-07-06,2015-10-22,38861
141176,Arifin,1980-05-01,2000-07-28,36642
105851,Syazwan,1999-10-24,2003-08-02,59114
153232,Aisy,1991-04-19,2022-10-20,49549
126268,Izzati,1995-11-14,2000-11-08,43936
179179,Nurin,1997-07-28,2004-08-05,36155
100406,Aiman,1984-09-22,2009-10-25,59440
165003,Hadi,1992-12-18,2008-10-28,49486
165777,Haziq,1985-08-27,2011-12-21,54804
126750,Azura,1998-07-03,2016-04-13,41676
175823,Nureen,1998-10-17,2015-06-12,60266
152828,Danial,1995-01-24,2004-07-28,35088
113687,Izzati,1997-08-09,2013-08-23,47792
150445,Arifin,1982-12-12,2007-02-27,61082
146449,Danial,1998-08-14,2008-02-02,31577
186452,Luqman,1988-06-25,2012-07-10,59913
199863,Hasif,1989-02-14,2005-05-23,32428
109828,Zulaikhah,1999-12-12,2004-09-20,55403
109206,Amira,1987-08-04,2010-11-10,52484
179174,Elina,1992-10-02,2010-10-05,39920
181184,Hasif,1995-11-01,2010-09-15,47268
132387,Zara,1993-02-08,2018-02-11,45986
170940,Abidin,1999-11-28,2016-12-19,34299
172904,Ilham,2000-12-27,2016-10-12,43897
191778,Hafiz,1986-05-13,2003-02-16,30571
144594,Adeeb,1987-11-11,2008-11-02,60073
165839,Nur,2000-04-07,2005-01-22,60625
137620,Izzah,1989-11-26,2015-07-21,46032
167766,Hakim,1989-03-18,2009-01-01,57448
194406,Anis,1987-02-18,2016-12-18,41001
128898,Nurul,1995-12-28,2000-08-25,49623
172476,Amsyar,1990-05-18,2016-01-23,49639
127554,Aisy,1989-02-01,2015-03-26,60773
174344,Christopher,1994-07-07,2013-08-09,47858
132334,Eryna,1989-01-05,2022-01-21,30592
162754,Zara,1988-03-23,2006-08-05,35859
184535,Luqman,1995-05-17,2019-06-28,57231
158903,Hasif,1995-07-18,2006-09-26,48206
116475,Izzati,1989-12-14,2011-06-03,51079
160369,Sofea,1988-06-07,2020-04-03,48826
193808,Rizal,1983-07-18,2017-11-12,57719
138130,Rayyan,1995-11-02,2001-06-12,50795
185254,Elina,1992-04-26,2020-12-27,48885
170045,Khadijah,1986-01-25,2003-08-19,50105
158188,Hadi,1993-05-17,2013-04-19,30303
140999,Aiman,1998-10-13,2011-09-27,45095
126599,Hakim,1983-07-14,2007-11-17,39071
149673,Zara,1997-05-09,2015-07-02,43165
153031,Rahim,1985-04-12,2013-11-23,56237
108952,Hakimi,1990-02-06,2012-05-07,41697
192157,Fikri,1989-04-04,2014-06-14,37788
119720,Wafi,1992-09-25,2011-12-26,39802
183532,Lina,1980-12-15,2003-10-15,52520
172890,Aiman,1995-04-14,2001-02-05,30637
158919,Rifqi,1992-04-15,2003-12-04,34336
124773,Wafi,1985-11-20,2011-02-06,40148
178980,Ilham,1992-03-11,2015-11-05,50055
148641,Nurul,1986-02-21,2002-07-22,32693
175476,Sofea,1990-11-15,2008-06-20,40781
153547,Zainal,2000-11-08,2015-11-24,33067
149978,Hakim,1996-07-15,2006-03-25,35528
148491,Nurin,2000-06-22,2006-10-25,42989
149479,Fikri,1996-12-27,2018-08-11,55413
185612,Rahim,1985-10-15,2020-05-22,32104
197393,Fikri,1999-03-09,2016-07-06,41986
156400,Rifqi,1995-10-13,2003-03-12,49895
179890,Sofea,1992-10-26,2015-07-25,61301
196036,Siti,1997-04-17,2002-05-28,61851
180310,Ilham,1990-08-20,2005-11-27,55400
143694,Adeeb,1990-01-10,2019-08-12,61271
159517,Afiq,1989-10-09,2008-11-15,62562
193729,Izzah,1991-09-08,2002-11-20,59670
102295,Fadhilah,1987-10-22,2008-10-13,42639
165656,Izzati,1990-06-12,2017-05-12,37604
157773,Qistina,1991-11-18,2017-02-22,54411
107716,Fikri,2000-11-22,2014-12-14,39010
143650,Diana,1996-10-02,2013-12-16,60380
142870,Adnan,1984-01-18,2003-06-01,55966
198060,Azfar,1988-11-17,2018-01-26,48417
190949,Adeeb,1980-04-14,2003-01-15,50113
149704,Aiman,1984-04-11,2007-05-17,53540
181185,Farah,2000-10-12,2008-01-19,45190
131943,Alya,1994-12-03,2006-11-07,49137
189997,Adnan,1981-03-21,2021-07-15,38038
135801,Syahirah,1989-11-04,2011-04-16,41012
167695,Qistina,1986-09-03,2020-04-14,32887
196718,Hadi,2000-01-25,2008-12-02,42560
163280,Zulkifli,1982-10-25,2015-12-17,60089
110916,Naim,1994-08-03,2007-08-12,61041
169342,Afiq,1982-06-10,2017-04-04,37413
137283,Zulkifli,1992-03-24,2014-02-23,61863
173685,Aishah,1992-02-26,2005-07-24,58622
141450,Firdaus,2000-01-25,2021-11-05,32032
188355,Imran,1996-04-22,2015-01-26,59245
180566,Naim,1981-05-02,2007-06-17,53135
156145,Soraya,1984-10-06,2017-10-13,62485
157239,Auni,1988-11-04,2017-12-18,32950
141573,Hasif,1994-03-25,2005-08-09,54363
162046,Imran,1998-11-01,2008-10-25,56860
104563,Zainab,1996-03-17,2018-12-16,44217
188922,Emma,1980-07-20,2015-05-01,36332
106502,Naim,1993-12-17,2003-06-04,44407
121176,Zainab,1984-01-05,2006-07-10,39411
189775,Fikri,1999-04-19,2005-11-25,51812
123986,Ezra,1988-04-09,2010-12-24,30495
190636,Harith,1990-10-11,2017-07-06,38393
142919,Irfan,1998-02-09,2001-06-04,39831
192001,Alya,1996-11-03,2007-05-03,38332
198121,Salmi,1988-10-06,2006-12-18,55470
126729,Hakimi,1987-01-15,2021-05-16,55934
183657,Akmal,1987-09-28,2021-11-16,45677
189555,Aisy,2000-10-26,2009-08-20,46899
112763,Khadijah,1983-12-10,2003-07-04,48798
166245,Nadia,1986-03-07,2018-02-14,31773
100684,Akmal,1985-10-22,2018-04-11,60482
190011,Rayyan,1983-12-05,2017-01-06,55488
162944,Diana,2000-03-22,2011-03-10,51744
191714,Adnan,1988-04-07,2015-06-14,34657
191559,Naim,1995-06-07,2010-08-04,49145
178711,Nurin,1996-07-26,2018-05-24,59245
132907,Rayyan,2000-06-17,2001-01-16,61743
158781,Lina,1983-09-05,2001-09-02,40576
107184,Lutfi,1982-01-11,2016-10-13,31409
196218,Zainab,1983-10-18,2020-09-04,33442
174319,Fadhilah,1993-12-03,2015-02-05,48540
198970,Sofia,1997-02-09,2006-09-15,58204
192245,Amir,1982-10-10,2008-04-04,35624
130166,Syukri,1981-08-19,2004-12-26,52483
127796,Aqil,1997-06-21,2010-07-03,35468
165584,Nadira,1997-06-10,2012-11-25,35109
112275,Soraya,1993-07-25,2002-08-27,53723
178123,Qistina,1995-05-08,2008-07-18,59876
173878,Marissa,1991-03-12,2019-08-09,51554
122036,Izzah,1996-04-24,2003-06-25,41815
172545,Syahirah,1989-02-02,2021-08-20,60224
175504,Ashraf,1986-10-07,2018-07-04,57861
163693,Syafiq,1995-07-03,2001-01-08,47884
158224,Rahim,1986-04-26,2000-08-01,46512
197919,Nadira,1987-01-11,2009-05-17,53007
187150,Hakim,1984-12-10,2007-09-07,46446
159459,Rayyan,1985-05-05,2006-05-13,37360
181707,Hafiz,1999-09-11,2011-06-18,31097
142629,Azfar,1988-04-11,2019-06-06,33366
197587,Alyssa,1988-11-23,2020-08-27,55338
159801,Adnan,1981-12-18,2016-02-13,30445
181748,Aiman,1999-10-20,2013-06-04,59840
181286,Danial,1994-06-12,2009-07-11,34356
130894,Zaim,1984-06-27,2021-10-23,36991
152362,Nurul,1991-07-20,2008-02-25,32670
198360,Nurul,1989-02-02,2004-04-02,47497
135939,Azura,1981-03-19,2006-10-06,34121
174694,Anis,1988-01-08,2016-03-06,49551
166322,Nadia,1998-03-08,2001-06-22,62074
164463,Amir,1981-12-26,2021-10-03,34979
166673,Izzat,1995-06-25,2010-11-21,50367
188331,Adnan,1996-10-15,2014-09-13,46132
191129,Hayati,1994-12-05,2008-12-24,59977
165791,Eryna,1991-06-22,2005-08-10,31385
182750,Lina,1997-10-05,2002-04-10,42765
129702,Aisha,1991-01-26,2000-07-01,37198
192500,Hayati,1989-09-11,2000-06-20,30927
115559,Zainal,1994-08-17,2002-03-26,48984
146538,Rahim,1993-01-17,2012-11-13,46558
172818,Amin,1988-08-12,2021-09-07,35770
112358,Izzah,1993-04-16,2015-07-10,33330
121290,Nurul,1989-08-10,2001-03-16,60760
145739,Arifin,1981-01-21,2005-11-20,31470
188337,Aisy,1998-07-12,2019-03-07,53728
199227,Amsyar,1996-03-20,2018-07-17,50851
100482,Amir,1999-11-28,2021-05-18,53306
179800,Luqman,1980-12-13,2019-08-07,52266
153969,Kamil,1994-04-08,2016-02-13,60770
178194,Hadi,1997-08-22,2010-12-09,61662
158975,Adeeb,1987-09-27,2009-04-03,61334
147389,Hasif,1998-10-25,2020-05-18,30112
179168,Zainal,1991-06-24,2002-08-03,42718
185002,Eryna,1986-05-14,2018-09-14,34474
161069,Izzati,1986-09-14,2014-03-01,55353
126085,Qistina,1999-12-14,2017-09-01,50846
161571,Diana,1997-08-23,2012-08-06,56097
197765,Nureen,1981-07-15,2004-07-15,50890
176160,Nadira,1983-12-02,2020-04-28,55298
167853,Jane,1993-05-04,2013-02-10,44743
120176,Ikhwan,1990-12-03,2022-06-16,57199
123178,Afiq,1996-09-14,2022-04-15,46564
121099,Arissa,1993-06-22,2018-09-22,60051
176378,Salmi,1995-04-22,2022-04-27,32818
175037,Ain,1994-03-19,2011-10-17,38725
103970,Hamid,1990-05-14,2011-02-21,37446
154091,Emma,1985-08-20,2007-02-04,38405
123624,Syazwan,1986-05-04,2006-10-09,53412
130220,Marissa,1985-02-11,2020-09-27,51222
122791,Syafiq,1988-05-28,2006-07-20,54395
158979,Nadia,1982-11-25,2009-10-01,37381
135349,Emma,1989-02-16,2004-03-02,61075
161182,Alya,1985-07-15,2016-01-07,57525
111963,Fadhilah,1980-05-20,2005-11-05,44636
176161,Amira,1982-05-23,2015-11-12,38849
145408,Adeeb,1990-10-12,2004-03-07,55433
162910,Zara,1999-10-13,2012-02-10,52997
134030,Dayana,1981-05-25,2008-08-23,34608
106587,Luqman,1995-03-07,2019-01-17,42908
134242,Ismail,1994-04-19,2002-01-08,32772
121361,Ilham,1981-08-17,2017-10-27,55416
188473,Aina,1993-07-08,2014-10-19,53955
108153,Aisha,1980-09-17,2017-08-09,44243
159947,Arifin,1987-07-04,2001-02-10,30594
176146,Ismadi,1997-11-06,2018-06-26,53248
171831,Zara,1991-05-22,2013-11-10,50296
155701,Syafiq,1996-02-01,2012-08-15,49420
156994,Rahman,1980-06-10,2000-01-22,49220
105243,Izzat,1985-03-13,2021-12-19,44885
194669,Rayyan,1991-01-03,2006-03-17,30548
161125,Syafiq,1988-10-10,2012-10-13,33686
119700,Aisha,1980-08-27,2013-09-24,45298
128311,Diana,1992-08-24,2012-03-25,42284
138041,Ismadi,1992-02-19,2002-03-10,56540
192694,Amir,1989-04-19,2009-04-06,56979
136806,Suraya,1982-10-18,2003-09-01,48808
179086,Matthew,1995-10-09,2000-09-12,30092
114276,Fikri,1996-05-05,2006-04-04,33480
196532,Fadhilah,1997-04-20,2018-02-07,36695
131322,Adnan,1987-06-26,2008-09-20,36142
153428,Qistina,1988-09-22,2012-05-24,59952
127073,Elina,1990-05-10,2010-03-12,44837
181756,Rifqi,1981-04-16,2008-12-24,35198
127507,Aiman,1999-04-21,2018-07-26,42978
171492,Aiman,1993-07-23,2006-07-08,51628
159194,Amin,1986-08-25,2020-12-19,34702
116421,Hadi,1984-11-10,2019-04-25,54627
157274,Emily,1987-02-17,2003-06-26,45852
114668,Afiq,1986-04-09,2006-12-17,57898
195416,Emily,1980-06-15,2021-05-15,41480
162778,Hamid,1985-08-17,2011-12-19,36151
139840,Fikri,1996-06-01,2019-12-04,51016
157556,Christopher,1993-08-21,2020-04-23,55762
167149,Ain,2000-11-13,2015-08-12,42118
177522,Afif,1987-12-20,2013-12-17,62485
115121,Alya,1980-11-24,2014-08-21,56840
158338,Syazwan,1988-11-14,2009-01-02,43310
100968,Jane,1994-06-13,2007-01-10,40032
156060,Aqil,1992-07-28,2000-07-26,51072
173911,Emily,1996-04-20,2020-02-06,42500
173519,Haikal,1989-11-19,2007-08-09,36226
114916,Zulaikhah,1984-01-02,2012-05-17,55780
187382,Marissa,1999-10-14,2005-09-03,41154
193736,Qistina,1991-12-09,2020-05-03,32036
173219,Luqman,1998-02-15,2015-01-09,39372
196449,Izzati,1997-07-16,2018-01-17,38587
130886,Aishah,1982-08-16,2018-12-17,47379
144683,Ismail,1996-12-10,2012-02-17,39379
124623,Hakimi,1987-11-05,2001-09-17,38112
127476,Nurul,1992-01-08,2014-09-08,56290
120701,Nurul,1984-04-19,2001-12-07,49689
139684,Haziq,1994-05-13,2005-03-20,37336
192540,Salmi,1988-12-25,2015-07-26,49760
186082,Amsyar,1980-04-12,2005-05-17,35492
150802,Wafi,1989-10-09,2016-02-09,56032
115349,Afiq,1996-11-23,2001-04-19,60246
169873,Michael,1984-04-24,2015-04-06,50431
177249,Matthew,1991-10-15,2009-03-21,45426
187286,Zulkifli,1982-05-23,2017-07-20,40908
118536,Sofea,1997-07-16,2003-04-10,35197
117649,Lutfi,1990-02-15,2003-06-02,37255
136358,Zara,1986-05-22,2001-04-19,42208
119916,Matthew,1985-07-01,2006-05-21,43673
123829,Ashraf,1986-02-24,2007-08-20,35344
134623,Nurin,1995-02-08,2008-11-12,62494
123773,Ammar,1994-04-01,2015-12-18,38593
129883,Zara,1997-04-17,2000-01-15,42134
127245,Salmi,1991-05-14,2002-06-10,43003
106570,Zainab,1999-02-11,2004-06-14,46259
163455,Luqman,1999-06-01,2017-07-26,61301
170364,Aminuddin,1996-06-18,2012-09-02,50171
129315,John,1993-02-15,2010-09-21,58529
177610,Firdaus,1980-11-18,2022-09-03,40626
117306,Luqman,1998-08-06,2004-06-18,43508
118815,Aina,1980-04-09,2011-01-02,48191
142191,Ain,1985-05-06,2010-02-23,45897
116923,Nurul,1998-03-09,2017-10-17,41567
162621,Lina,1991-04-22,2018-08-15,57387
192414,Naim,1983-11-14,2012-11-03,48305
163751,Zulkifli,1984-01-24,2009-01-13,45117
148617,Hafiz,2000-01-23,2005-12-17,54844
178252,Elina,1987-09-08,2010-01-02,35890
170972,Afiq,1992-03-15,2021-04-17,43253
179773,Zara,1999-09-04,2002-09-04,44380
140142,Arifin,1991-07-20,2003-03-05,62539
166776,Zara,1988-02-10,2002-06-14,42507
102346,Zaim,1994-06-09,2018-04-21,48829
135260,Aisyah,1985-11-05,2008-05-18,36663
113456,Hafiz,1993-06-03,2005-07-19,30562
102497,Zulaikhah,1989-04-11,2022-02-26,31855
184296,Hayati,1981-08-23,2013-06-03,50818
189210,Azfar,1988-01-05,2006-04-19,33835
161432,Rifqi,1995-08-02,2004-11-16,40856
156642,Amsyar,1998-03-18,2005-04-05,46376
113700,Nadira,1990-01-05,2014-01-25,60544
128612,Nureen,1982-10-16,2008-10-17,39714
192000,Zara,2000-05-23,2020-10-06,51940
199159,Liyana,1993-07-01,2021-05-09,49188
196093,Luqman,1994-01-07,2001-06-14,45493
161885,Luqman,1987-01-13,2019-04-14,46676
139757,Rayyan,1991-12-13,2004-03-13,59845
137701,Fatimah,2000-08-13,2010-05-25,38535
165509,Fikri,1993-11-26,2015-04-07,44020
133985,Amin,1984-11-08,2010-02-25,62210
169828,Fadhilah,1981-07-01,2010-08-05,33956
101739,Lutfi,1997-11-07,2008-04-06,32900
152888,Nurul,1999-10-04,2004-09-03,44829
116063,Zulaikhah,2000-09-23,2020-09-03,52097
131356,Hadi,1999-06-07,2012-10-26,43901
173431,Nor,1996-04-20,2009-12-01,62114
179590,Hakim,1990-11-06,2006-11-22,53549
110959,Eryna,1994-11-12,2014-07-04,30085
140746,Aziz,1997-08-20,2000-07-26,61780
160021,Olivia,1987-02-13,2011-03-28,54580
144349,Qistina,1989-01-28,2000-12-05,61697
193011,Ashraf,1988-11-01,2019-06-08,42127
185163,Aida,1997-08-10,2021-08-03,54779
129122,Kamil,1984-09-05,2007-09-04,48561
152023,Syazwan,1993-03-04,2016-10-03,33936
185986,Rahim,1980-01-24,2009-12-17,39345
147309,Aisha,1994-09-22,2014-09-01,52581
131865,Izzah,1984-03-22,2007-01-10,43664
124940,Fikri,1983-11-12,2010-09-22,59424
178760,Nadia,1982-12-25,2007-02-17,48913
190358,Ismail,1984-07-12,2005-08-01,56585
176550,Jane,1993-03-08,2002-09-01,31379
147669,Aida,1997-09-15,2020-05-10,45736
159731,Aiman,1986-04-16,2019-08-17,35196
102564,Syed,1988-11-26,2021-09-15,49712
177705,Soraya,1985-06-19,2010-10-17,60306
110390,Aida,1988-03-28,2005-05-26,44012
119608,Liyana,1989-09-12,2003-07-01,62493
149044,Ahmad,1989-03-22,2000-08-03,44787
135544,Syafiq,1981-10-28,2018-12-12,35405
151077,Syazwan,1981-11-27,2020-10-10,32724
183806,Fatin,1994-06-09,2018-09-23,38823
150343,Auni,1994-10-06,2000-03-21,33633
160742,Luqman,1999-11-15,2012-10-16,47745
124053,Nurul,1994-12-15,2019-10-14,37077
175182,Zainal,1992-03-17,2001-04-23,31507
